0,00	
-18,01	
-18,01	
-18,01	
-18,20	
-18,20	
-18,20	
-18,20	
-31,22	
-31,22	
-45,47	
-45,47	
-45,47	
-47,41	
-45,47	
-59,54	
-47,41	
-59,89	
-59,54	
-59,54	
-69,87	
-69,87	
-69,87	
-69,87	
-70,27	
-70,27	
-70,27	
-82,01	
-81,37	
-81,37	
-91,34	
-91,34	
-91,34	
-91,34	
-91,34	
-100,41	
-100,41	
-100,41	
-100,41	
-100,41	
-109,04	
-109,04	
-109,04	
-109,04	
-109,04	
-118,57	
-11-113,3-11-113,3-11-113,3-118,57	
-118,57	
-118,57	
-11-119,8-12-119,8-12-119,8-12-127,1-13-127,1-13-127,1-13-127,1-13-127,1-13-127,1-13-135,4-13-135,4-13-135,49	
-135,49	
-135,49	
-135,4-14-135,49	
-142,42	
-142,42	
-142,42	
-142,4-14-142,4-14-142,4-14-142,4-14-142,42	
-142,42	
-142,4-15-142,4-15-146,7-15-146,7-151,00	
-151,00	
-15-146,77	
-146,77	
-146,77	
-146,7-155,47	
-15-146,7-15-151,6-15-151,6-15-151,6-158,64	
-15-151,6-15-151,6-15-151,6-15-151,6-161,93	
-165,04	
-165,04	
-165,04	
-165,04	
-165,04	
-165,04	
-165,04	
-165,04	
-169,92	
-169,92	
-169,92	
-1--151,6-16-151,60	
-151,60	
-151,60	
-151,60	
-151,60	
-151,60	
-151,60	
-151,60	
-151,60	
-151,60	
-151,60	
-156,83	
-156,83	
-163,08	
-163,08	
-166,84	
-174,80	
-174,80	
-174,80	
-178,48	
-178,48	
-178,48	
-184,93	
-188,08	
-188,08	
-194,21	
-194,21	
-200,27	
-200,27	
-204,48	
-204,48	
-211,45	
-211,45	
-211,45	
-216,87	
-223,58	
-223,58	
-226,47	
-226,47	
-234,58	
-234,58	
-239,72	
-239,72	
-246,21	
-246,21	
-251,57	
-251,57	
-257,44	
-257,44	
-263,00	
-263,00	
-268,60	
-268,60	
-272,61	
-272,61	
-276,15	
-276,15	
-281,08	
-284,86	
-284,86	
-290,09	
-290,09	
-290,09	
-293,10	
-298,11	
-298,11	
-298,11	
-302,13	
-302,13	
-305,40	
-305,40	
-308,40	
-308,40	
-310,69	
-310,69	
-312,54	
-312,54	
-314,45	
-314,61	
-313,86	
-315,51	
-317,49	
-317,49	
-322,29	
-322,29	
-322,29	
-322,29	
-322,29	
-322,14	
-324,71	
-323,71	
-322,43	
-322,40	
-321,75	
-323,99	
-324,70	
-325,56	
-325,56	
-325,56	
-325,56	
-326,21	
-325,42	
-326,93	
-326,87	
-328,40	
-330,31	
-330,31	
-332,74	
-332,74	
-331,50	
-333,96	
-333,96	
-333,96	
-333,96	
-330,48	
-331,94	
-331,12	
-332,77	
-332,62	
-331,57	
-331,15	
-330,09	
-328,39	
-330,33	
-328,92	
-332,13	
-332,00	
-335,15	
-335,15	
-335,74	
-335,74	
-335,74	
-335,74	
-335,74	
-335,74	
-335,74	
-335,74	
-333,90	
-334,63	
-336,12	
-336,86	
-336,73	
-335,90	
-336,11	
-338,11	
-339,95	
-339,95	
-339,95	
-339,62	
-338,19	
-338,83	
-337,96	
-336,58	
-336,78	
-337,31	
-337,99	
-334,81	
-337,06	
-336,74	
-338,80	
-338,89	
-338,45	
-336,14	
-336,60	
-336,67	
-336,15	
-334,64	
-334,53	
-336,30	
-338,84	
-338,25	
-336,84	
-336,22	
-335,63	
-337,68	
-336,37	
-335,04	
-335,84	
-334,37	
-333,68	
-337,02	
-338,36	
-336,96	
-338,40	
-335,36	
-336,22	
-336,66	
-337,93	
-340,39	
-338,16	
-340,76	
-340,76	
-340,51	
-341,56	
-343,14	
-343,14	
-342,67	
-343,04	
-343,96	
-339,31	
-340,52	
-342,31	
-345,04	
-345,04	
-345,88	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-347,34	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-349,79	
-348,40	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,99	
-352,-425-352,-425-352,-425-352,-425-352,-425-352,-425-352,-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-425,73	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-419,96	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-411,92	
-405,77	
-405,77	
-405,77	
-405,77	
-405,77	
-405,77	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-400,36	
-397,52	
-397,52	
-397,52	
-397,52	
-397,52	
-397,52	
-397,52	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
-393,45	
